congress_idx,text,verse_ngm,label_ngm,method_ngm,positive_match_with_hyperparam_ngm,verse_emb,label_emb,method_emb,positive_match_with_hyperparam_emb,label_ngm_perc,label_emb_perc,stratum,King James Bible,American Standard Version,Douay-Rheims Bible,Darby Bible Translation,English Revised Version,Webster Bible Translation,World English Bible,Young's Literal Translation,American King James Version
745270,"I expect I will see some of those generals that claim that they counseled for the opposite, working with and for Presidential candidates, for Democrats on the other side of the aisle.",joshua 24:15,4.0,ngram_shingling_min_count_overlap,True,matthew 12:36,0.1919582534220452,embedding_similarity,False,1,1,1,"And if it seem evil unto you to serve the LORD, choose you this day whom ye will serve; whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve the LORD.","And if it seem evil unto you to serve Jehovah, choose you this day whom ye will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve Jehovah.","But if it seem evil to you to serve the Lord, you have your choice: choose this day that which pleaseth you, whom you would rather serve, whether the gods which your fathers served in Mesopotamia, or the gods of the Amorrhites, in whose land you dwell: but as for me and my house we will serve the Lord. ","And if it seem evil unto you to serve Jehovah, choose you this day whom ye will serve; whether the gods whom your fathers that were on the other side of the river served, or the gods of the Amorite, in whose land ye dwell; but as for me and my house, we will serve Jehovah.","And if it seem evil unto you to serve the LORD, choose you this day whom ye will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve the LORD.","And if it seemeth evil to you to serve the LORD, choose you this day whom ye will serve, whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites in whose land ye dwell: but as for me and my house, we will serve the LORD.","If it seems evil to you to serve Yahweh, choose this day whom you will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land you dwell: but as for me and my house, we will serve Yahweh.|","and if wrong in your eyes to serve Jehovah &#8212; choose for you to-day whom ye do serve; &#8212; whether the gods whom your fathers served, which are beyond the River, or the gods of the Amorite in whose land ye are dwelling; and I and my house &#8212; we serve Jehovah.'","And if it seem evil to you to serve the LORD, choose you this day whom you will serve; whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites, in whose land you dwell: but as for me and my house, we will serve the LORD."
109125,"Just this past Sunday I was back in my district, which is in the great State of New Jersey, and there I was honored to take part in a solidarity evening, a rally, if you will, for Israel, held in the Fifth District in the State of New Jersey.",john 1:18,3.0,ngram_shingling_min_count_overlap,False,jeremiah 31:33,0.384792405853509,embedding_similarity,False,1,3,1,"No man hath seen God at any time; the only begotten Son, which is in the bosom of the Father, he hath declared him.","No man hath seen God at any time; the only begotten Son, who is in the bosom of the Father, he hath declared him .","No man hath seen God at any time: the only begotten Son who is in the bosom of the Father, he hath declared him. ","No one has seen God at any time; the only-begotten Son, who is in the bosom of the Father, he hath declared him.","No man hath seen God at any time; the only begotten Son, which is in the bosom of the Father, he hath declared him.","No man hath seen God at any time; the only begotten Son, who is in the bosom of the Father, he hath declared him.","No one has seen God at any time. The one and only Son, who is in the bosom of the Father, he has declared him.","God no one hath ever seen; the only begotten Son, who is on the bosom of the Father &#8212; he did declare.","No man has seen God at any time, the only begotten Son, which is in the bosom of the Father, he has declared him."
1887648,But that is the beauty of the system we have here--100 Senators take a look at a bill and 435 people in the House take a look at a bill and that should result in some changes.,psalm 27:4,3.0,ngram_shingling_min_count_overlap,False,proverbs 29:18,0.1826829627030852,embedding_similarity,False,1,1,1,"One thing have I desired of the LORD, that will I seek after; that I may dwell in the house of the LORD all the days of my life, to behold the beauty of the LORD, and to inquire in his temple.","One thing have I asked of Jehovah, that will I seek after; That I may dwell in the house of Jehovah all the days of my life, To behold the beauty of Jehovah, And to inquire in his temple.","One thing I have asked of the Lord, this will I seek after; that I may dwell in the house of the Lord all the days of my life. That I may see the delight of the Lord, and may visit his temple. ","One thing have I asked of Jehovah, that will I seek after: that I may dwell in the house of Jehovah all the days of my life, to behold the beauty of Jehovah, and to inquire of him in his temple.","One thing have I asked of the LORD, that will I seek after; that I may dwell in the house of the LORD all the days of my life, to behold the beauty of the LORD, and to inquire in his temple.","One thing have I desired of the LORD, that will I seek after; that I may dwell in the house of the LORD all the days of my life, to behold the beauty of the LORD, and to inquire in his temple.","One thing I have asked of Yahweh, that I will seek after, that I may dwell in the house of Yahweh all the days of my life, to see Yahweh's beauty, and to inquire in his temple.","One thing I asked of Jehovah &#8212; it I seek. My dwelling in the house of Jehovah, All the days of my life, To look on the pleasantness of Jehovah, And to inquire in His temple.","One thing have I desired of the LORD, that will I seek after; that I may dwell in the house of the LORD all the days of my life, to behold the beauty of the LORD, and to inquire in his temple."
1047303,"That is to say, the legislature never said, ``Here's the Internet, let's tax it.''",matthew 27:46,3.0,ngram_shingling_min_count_overlap,False,1 corinthians 12:7,0.0712794684281541,embedding_similarity,False,1,0,1,"And about the ninth hour Jesus cried with a loud voice, saying, Eli, Eli, lama sabachthani? that is to say, My God, my God, why hast thou forsaken me?","And about the ninth hour Jesus cried with a loud voice, saying, Eli, Eli, lama sabachthani? that is, My God, my God, why hast thou forsaken me?","And about the ninth hour Jesus cried with a loud voice, saying: Eli, Eli, lamma sabacthani? that is, My God, my God, why hast thou forsaken me? ","but about the ninth hour Jesus cried out with a loud voice, saying, Eli, Eli, lama sabachthani? that is, My God, my God, why hast thou forsaken me?","And about the ninth hour Jesus cried with a loud voice, saying, Eli, Eli, lama sabachthani? that is, My God, my God, why hast thou forsaken me?","And about the ninth hour Jesus cried with a loud voice, saying, Eli, Eli, lama sabachthani? that is to say, My God, my God, why hast thou forsaken me?","About the ninth hour Jesus cried with a loud voice, saying, |Eli, Eli, lima sabachthani?| That is, |My God, my God, why have you forsaken me?|","and about the ninth hour Jesus cried out with a great voice, saying, 'Eli, Eli, lama sabachthani?' that is, 'My God, my God, why didst Thou forsake me?'","And about the ninth hour Jesus cried with a loud voice, saying, Eli, Eli, lama sabachthani? that is to say, My God, my God, why have you forsaken me?"
1558269,And so it is a proud moment when I will be able to stand on the floor with these other Senators and debate it and offer up an amendment that we think will be ratified by the States in very short order.,joshua 1:5,3.0,ngram_shingling_min_count_overlap,False,acts 20:32,0.3434189697918488,embedding_similarity,False,1,3,1,"There shall not any man be able to stand before thee all the days of thy life: as I was with Moses, so I will be with thee: I will not fail thee, nor forsake thee.","There shall not any man be able to stand before thee all the days of thy life. as I was with Moses, so I will be with thee; I will not fail thee, nor forsake thee.","No man shall be able to resist you all the days of thy life: as I have been with Moses, so will I be with thee: I will not leave thee, nor forsake thee. ","None shall be able to stand before thee all the days of thy life: as I was with Moses, so will I be with thee; I will not leave thee, neither will I forsake thee.","There shall not any man be able to stand before thee all the days of thy life: as I was with Moses, so I will be with thee: I will not fail thee nor forsake thee.","There shall not any man be able to stand before thee all the days of thy life: as I was with Moses, so I will be with thee: I will not fail thee, nor forsake thee.","No man will be able to stand before you all the days of your life. As I was with Moses, so I will be with you. I will not fail you nor forsake you.","'No man doth station himself before thee all days of thy life; as I have been with Moses, I am with thee, I do not fail thee, nor forsake thee;","There shall not any man be able to stand before you all the days of your life: as I was with Moses, so I will be with you: I will not fail you, nor forsake you."
1544721,"This rhetoric also blared forth from my colleagues on the other side of the aisle who charged this bill was ``crafted behind closed doors,'' and that it ``looked like the Exxon-Mobil report,'' and that Exxon- Mobil, Enron, and Chevron enjoyed an excess bonanza at the expense of consumers.",joshua 24:15,4.0,ngram_shingling_min_count_overlap,True,acts 5:41,0.1528627457203439,embedding_similarity,False,1,1,1,"And if it seem evil unto you to serve the LORD, choose you this day whom ye will serve; whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve the LORD.","And if it seem evil unto you to serve Jehovah, choose you this day whom ye will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve Jehovah.","But if it seem evil to you to serve the Lord, you have your choice: choose this day that which pleaseth you, whom you would rather serve, whether the gods which your fathers served in Mesopotamia, or the gods of the Amorrhites, in whose land you dwell: but as for me and my house we will serve the Lord. ","And if it seem evil unto you to serve Jehovah, choose you this day whom ye will serve; whether the gods whom your fathers that were on the other side of the river served, or the gods of the Amorite, in whose land ye dwell; but as for me and my house, we will serve Jehovah.","And if it seem evil unto you to serve the LORD, choose you this day whom ye will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve the LORD.","And if it seemeth evil to you to serve the LORD, choose you this day whom ye will serve, whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites in whose land ye dwell: but as for me and my house, we will serve the LORD.","If it seems evil to you to serve Yahweh, choose this day whom you will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land you dwell: but as for me and my house, we will serve Yahweh.|","and if wrong in your eyes to serve Jehovah &#8212; choose for you to-day whom ye do serve; &#8212; whether the gods whom your fathers served, which are beyond the River, or the gods of the Amorite in whose land ye are dwelling; and I and my house &#8212; we serve Jehovah.'","And if it seem evil to you to serve the LORD, choose you this day whom you will serve; whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites, in whose land you dwell: but as for me and my house, we will serve the LORD."
1959679,So we know that we are at a heightened threat level.,1 john 5:19,3.0,ngram_shingling_min_count_overlap,False,1 john 5:19,0.3237082461121692,embedding_similarity,False,1,3,1,"And we know that we are of God, and the whole world lieth in wickedness.","We know that we are of God, and the whole world lieth in the evil one.","We know that we are of God, and the whole world is seated in wickedness. ","We know that we are of God, and the whole world lies in the wicked one.","We know that we are of God, and the whole world lieth in the evil one.","And we know that we are of God, and the whole world lieth in wickedness.","We know that we are of God, and the whole world lies in the power of the evil one.","we have known that of God we are, and the whole world in the evil doth lie;","And we know that we are of God, and the whole world lies in wickedness."
1226198,"We should have a debate on this issue, but I have a feeling most of my colleagues on the other side of the aisle realize by their previous statements, by the previous position of the Republican Party, and by knowing them, we are right.",joshua 24:15,4.0,ngram_shingling_min_count_overlap,True,philippians 2:10,0.1371341750824078,embedding_similarity,False,1,1,1,"And if it seem evil unto you to serve the LORD, choose you this day whom ye will serve; whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve the LORD.","And if it seem evil unto you to serve Jehovah, choose you this day whom ye will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve Jehovah.","But if it seem evil to you to serve the Lord, you have your choice: choose this day that which pleaseth you, whom you would rather serve, whether the gods which your fathers served in Mesopotamia, or the gods of the Amorrhites, in whose land you dwell: but as for me and my house we will serve the Lord. ","And if it seem evil unto you to serve Jehovah, choose you this day whom ye will serve; whether the gods whom your fathers that were on the other side of the river served, or the gods of the Amorite, in whose land ye dwell; but as for me and my house, we will serve Jehovah.","And if it seem evil unto you to serve the LORD, choose you this day whom ye will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve the LORD.","And if it seemeth evil to you to serve the LORD, choose you this day whom ye will serve, whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites in whose land ye dwell: but as for me and my house, we will serve the LORD.","If it seems evil to you to serve Yahweh, choose this day whom you will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land you dwell: but as for me and my house, we will serve Yahweh.|","and if wrong in your eyes to serve Jehovah &#8212; choose for you to-day whom ye do serve; &#8212; whether the gods whom your fathers served, which are beyond the River, or the gods of the Amorite in whose land ye are dwelling; and I and my house &#8212; we serve Jehovah.'","And if it seem evil to you to serve the LORD, choose you this day whom you will serve; whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites, in whose land you dwell: but as for me and my house, we will serve the LORD."
1030722,"I thank the Senator from Massachusetts for helping this day become possible and by leading to make education a front and center issue in this Congress, as it is in the classrooms and homes across America.",matthew 6:10,3.0,ngram_shingling_min_count_overlap,False,matthew 6:11,0.3829818067257668,embedding_similarity,False,1,3,1,"Thy kingdom come. Thy will be done in earth, as it is in heaven.","Thy kingdom come. Thy will be done, as in heaven, so on earth.",Thy kingdom come. Thy will be done on earth as it is in heaven. ,"let thy kingdom come, let thy will be done as in heaven so upon the earth;","Thy kingdom come. Thy will be done, as in heaven, so on earth.",Thy kingdom come. Thy will be done on earth as it is in heaven.,"Let your Kingdom come. Let your will be done, as in heaven, so on earth.","'Thy reign come: Thy will come to pass, as in heaven also on the earth.","Your kingdom come, Your will be done in earth, as it is in heaven."
955104,That is the most unfair thing that I have heard of.,john 15:15,3.0,ngram_shingling_min_count_overlap,True,luke 16:10,0.1519581371544303,embedding_similarity,False,1,1,1,Henceforth I call you not servants; for the servant knoweth not what his lord doeth: but I have called you friends; for all things that I have heard of my Father I have made known unto you.,"No longer do I call you servants; for the servant knoweth not what his lord doeth: but I have called you friends; for all things that I heard from my Father, I have made known unto you.","I will not now call you servants: for the servant knoweth not what his lord doth. But I have called you friends: because all things whatsoever I have heard of my Father, I have made known to you. ","I call you no longer bondmen, for the bondman does not know what his master is doing; but I have called you friends, for all things which I have heard of my Father I have made known to you.",No longer do I call you servants; for the servant knoweth not what his lord doeth: but I have called you friends; for all things that I heard from my Father I have made known unto you.,"Henceforth I call you not servants; for the servant knoweth not what his lord doeth: but I have called you friends; for all things that I have heard from my Father, I have made known to you.","No longer do I call you servants, for the servant doesn't know what his lord does. But I have called you friends, for everything that I heard from my Father, I have made known to you.","no more do I call you servants, because the servant hath not known what his lord doth, and you I have called friends, because all things that I heard from my Father, I did make known to you.",From now on I call you not servants; for the servant knows not what his lord does: but I have called you friends; for all things that I have heard of my Father I have made known to you.
1405461,"The States are getting it done, which prompts me to ask my colleagues on the other side of the aisle, why should the taxpayers of Wyoming, Florida, or New Hampshire have to pay to build schools in Ohio?",joshua 24:15,4.0,ngram_shingling_min_count_overlap,True,philippians 4:11,0.1072047382497828,embedding_similarity,False,1,1,1,"And if it seem evil unto you to serve the LORD, choose you this day whom ye will serve; whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve the LORD.","And if it seem evil unto you to serve Jehovah, choose you this day whom ye will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve Jehovah.","But if it seem evil to you to serve the Lord, you have your choice: choose this day that which pleaseth you, whom you would rather serve, whether the gods which your fathers served in Mesopotamia, or the gods of the Amorrhites, in whose land you dwell: but as for me and my house we will serve the Lord. ","And if it seem evil unto you to serve Jehovah, choose you this day whom ye will serve; whether the gods whom your fathers that were on the other side of the river served, or the gods of the Amorite, in whose land ye dwell; but as for me and my house, we will serve Jehovah.","And if it seem evil unto you to serve the LORD, choose you this day whom ye will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land ye dwell: but as for me and my house, we will serve the LORD.","And if it seemeth evil to you to serve the LORD, choose you this day whom ye will serve, whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites in whose land ye dwell: but as for me and my house, we will serve the LORD.","If it seems evil to you to serve Yahweh, choose this day whom you will serve; whether the gods which your fathers served that were beyond the River, or the gods of the Amorites, in whose land you dwell: but as for me and my house, we will serve Yahweh.|","and if wrong in your eyes to serve Jehovah &#8212; choose for you to-day whom ye do serve; &#8212; whether the gods whom your fathers served, which are beyond the River, or the gods of the Amorite in whose land ye are dwelling; and I and my house &#8212; we serve Jehovah.'","And if it seem evil to you to serve the LORD, choose you this day whom you will serve; whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites, in whose land you dwell: but as for me and my house, we will serve the LORD."
2098077,"Those on the other side who want to push Mr. Estrada through without our getting the information we have asked of him, those are the same Senators who blocked all of these other nominees.",john 4:10,3.0,ngram_shingling_min_count_overlap,False,romans 8:31,0.2006097519346141,embedding_similarity,False,1,2,1,"Jesus answered and said unto her, If thou knewest the gift of God, and who it is that saith to thee, Give me to drink; thou wouldest have asked of him, and he would have given thee living water.","Jesus answered and said unto unto her, If thou knewest the gift of God, and who it is that saith to thee, Give me to drink; thou wouldest have asked of him, and he would have given thee living water.","Jesus answered, and said to her: If thou didst know the gift of God, and who he is that saith to thee, Give me to drink; thou perhaps wouldst have asked of him, and he would have given thee living water. ","Jesus answered and said to her, If thou knewest the gift of God, and who it is that says to thee, Give me to drink, thou wouldest have asked of him, and he would have given thee living water.","Jesus answered and said unto her, If thou knewest the gift of God, and who it is that saith to thee, Give me to drink; thou wouldest have asked of him, and he would have given thee living water.","Jesus answered and said to her, If thou knewest the gift of God, and who it is that saith to thee, Give me to drink; thou wouldst have asked him, and he would have given thee living water.","Jesus answered her, |If you knew the gift of God, and who it is who says to you, 'Give me a drink,' you would have asked him, and he would have given you living water.|","Jesus answered and said to her, 'If thou hadst known the gift of God, and who it is who is saying to thee, Give me to drink, thou wouldest have asked him, and he would have given thee living water.'","Jesus answered and said to her, If you knew the gift of God, and who it is that said to you, Give me to drink; you would have asked of him, and he would have given you living water."
275525,"As the Chamber has stated in prior communications, Congress should resist the rush to act on legislation in the midst of the ongoing catastrophe in the Gulf; priority number one must remain permanently sealing the well and mitigating the extensive environmental damage.",daniel 9:27,3.0,ngram_shingling_min_count_overlap,False,colossians 4:2,0.2645185485952801,embedding_similarity,False,1,2,1,"And he shall confirm the covenant with many for one week: and in the midst of the week he shall cause the sacrifice and the oblation to cease, and for the overspreading of abominations he shall make it desolate, even until the consummation, and that determined shall be poured upon the desolate.","And he shall make a firm covenant with many for one week: and in the midst of the week he shall cause the sacrifice and the oblation to cease; and upon the wing of abominations'shall come one that maketh desolate; and even unto the full end, and that determined, shall wrath be poured out upon the desolate.","And he shall confirm the covenant with many, in one week: and in the half of the week the victim and the sacrifice shall fall: and there shall be in the temple the abomination of desolation: and ihe desolation shall continue even to the consummation, and to the end. ","And he shall confirm a covenant with the many for one week; and in the midst of the week he shall cause the sacrifice and the oblation to cease, and because of the protection of abominations there shall be a desolator, even until that the consumption and what is determined shall be poured out upon the desolate.","And he shall make a firm covenant with many for one week: and for the half of the week he shall cause the sacrifice and the oblation to cease; and upon the wing of abominations shall come one that maketh desolate; and even unto the consummation, and that determined, shall wrath be poured out upon the desolator.","And he shall confirm the covenant with many for one week: and in the midst of the week he shall cause the sacrifice and the oblation to cease, and for the overspreading of abominations, he shall make it desolate, even until the consummation, and that determined shall be poured upon the desolate.","He shall make a firm covenant with many for one week: and in the midst of the week he shall cause the sacrifice and the offering to cease; and on the wing of abominations [shall come] one who makes desolate; and even to the full end, and that determined, shall [wrath] be poured out on the desolate.","And he hath strengthened a covenant with many &#8212; one week, and in the midst of the week he causeth sacrifice and present to cease, and by the wing of abominations he is making desolate, even till the consummation, and that which is determined is poured on the desolate one.'","And he shall confirm the covenant with many for one week: and in the middle of the week he shall cause the sacrifice and the oblation to cease, and for the overspreading of abominations he shall make it desolate, even until the consummation, and that determined shall be poured on the desolate."
